---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 13:09:56 (uptime: 0d, 00h 00m 08s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:02 (uptime: 0d, 00h 23m 48s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
---------------------------------------------------------------------------------------------------
decoder.pkts                                                 | Total                     | 177202
decoder.bytes                                                | Total                     | 127669720
decoder.ipv4                                                 | Total                     | 177028
decoder.ipv6                                                 | Total                     | 174
decoder.tcp                                                  | Total                     | 164580
tcp.syn                                                      | Total                     | 1978
tcp.synack                                                   | Total                     | 1441
tcp.rst                                                      | Total                     | 1053
decoder.udp                                                  | Total                     | 12622
decoder.avg_pkt_size                                         | Total                     | 720
decoder.max_pkt_size                                         | Total                     | 65535
tcp.active_sessions                                          | Total                     | 1389
flow.total                                                   | Total                     | 2322
flow.active                                                  | Total                     | 2064
flow.tcp                                                     | Total                     | 1533
flow.udp                                                     | Total                     | 789
flow.tcp_reuse                                               | Total                     | 2
flow.wrk.spare_sync_avg                                      | Total                     | 100
flow.wrk.spare_sync                                          | Total                     | 24
flow.wrk.flows_evicted_needs_work                            | Total                     | 13
flow.wrk.flows_evicted_pkt_inject                            | Total                     | 13
flow.wrk.flows_evicted                                       | Total                     | 258
tcp.sessions                                                 | Total                     | 1415
tcp.ssn_from_cache                                           | Total                     | 25
tcp.ssn_from_pool                                            | Total                     | 1390
tcp.pseudo                                                   | Total                     | 24
tcp.invalid_checksum                                         | Total                     | 11
tcp.segment_from_cache                                       | Total                     | 10247
tcp.segment_from_pool                                        | Total                     | 26039
tcp.stream_depth_reached                                     | Total                     | 12
tcp.overlap                                                  | Total                     | 538
detect.alert                                                 | Total                     | 80466
detect.alerts_suppressed                                     | Total                     | 328
app_layer.flow.failed_tcp                                    | Total                     | 1
app_layer.flow.http                                          | Total                     | 28
app_layer.tx.http                                            | Total                     | 28
app_layer.flow.tls                                           | Total                     | 805
app_layer.flow.dns_tcp                                       | Total                     | 360
app_layer.tx.dns_tcp                                         | Total                     | 744
app_layer.flow.quic                                          | Total                     | 108
app_layer.tx.quic                                            | Total                     | 566
app_layer.flow.websocket                                     | Total                     | 6
app_layer.tx.websocket                                       | Total                     | 3222
app_layer.flow.mdns                                          | Total                     | 88
app_layer.tx.mdns                                            | Total                     | 828
app_layer.flow.failed_udp                                    | Total                     | 154
app_layer.flow.dns_udp                                       | Total                     | 437
app_layer.tx.dns_udp                                         | Total                     | 1015
app_layer.flow.sip_udp                                       | Total                     | 2
app_layer.error.sip_udp.parser                               | Total                     | 16
flow.end.state.new                                           | Total                     | 221
flow.end.state.established                                   | Total                     | 11
flow.end.state.closed                                        | Total                     | 26
flow.end.tcp_state.closed                                    | Total                     | 26
flow.mgr.full_hash_pass                                      | Total                     | 140
flow.mgr.rows_per_sec                                        | Total                     | 6553
flow.spare                                                   | Total                     | 10000
flow.mgr.rows_maxlen                                         | Total                     | 2
flow.mgr.flows_checked                                       | Total                     | 2938
flow.mgr.flows_notimeout                                     | Total                     | 2938
memcap.pressure                                              | Total                     | 8
memcap.pressure_max                                          | Total                     | 8
defrag.memuse                                                | Total                     | 33554432
tcp.memuse                                                   | Total                     | 4980848
tcp.reassembly_memuse                                        | Total                     | 23587948
http.memuse                                                  | Total                     | 30147
http.byterange.memuse                                        | Total                     | 136384
http.byterange.memcap                                        | Total                     | 104857600
ippair.memuse                                                | Total                     | 366144
ippair.memcap                                                | Total                     | 366144
host.memuse                                                  | Total                     | 350144
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:10 (uptime: 0d, 00h 23m 56s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
---------------------------------------------------------------------------------------------------
decoder.pkts                                                 | Total                     | 177544
decoder.bytes                                                | Total                     | 127767303
decoder.ipv4                                                 | Total                     | 177370
decoder.ipv6                                                 | Total                     | 174
decoder.tcp                                                  | Total                     | 164918
tcp.syn                                                      | Total                     | 1984
tcp.synack                                                   | Total                     | 1445
tcp.rst                                                      | Total                     | 1060
decoder.udp                                                  | Total                     | 12626
decoder.avg_pkt_size                                         | Total                     | 719
decoder.max_pkt_size                                         | Total                     | 65535
tcp.active_sessions                                          | Total                     | 1391
flow.total                                                   | Total                     | 2326
flow.active                                                  | Total                     | 2067
flow.tcp                                                     | Total                     | 1536
flow.udp                                                     | Total                     | 790
flow.tcp_reuse                                               | Total                     | 2
flow.wrk.spare_sync_avg                                      | Total                     | 100
flow.wrk.spare_sync                                          | Total                     | 24
flow.wrk.flows_evicted_needs_work                            | Total                     | 13
flow.wrk.flows_evicted_pkt_inject                            | Total                     | 13
flow.wrk.flows_evicted                                       | Total                     | 259
tcp.sessions                                                 | Total                     | 1417
tcp.ssn_from_cache                                           | Total                     | 25
tcp.ssn_from_pool                                            | Total                     | 1392
tcp.pseudo                                                   | Total                     | 24
tcp.invalid_checksum                                         | Total                     | 11
tcp.segment_from_cache                                       | Total                     | 10249
tcp.segment_from_pool                                        | Total                     | 26137
tcp.stream_depth_reached                                     | Total                     | 12
tcp.overlap                                                  | Total                     | 539
detect.alert                                                 | Total                     | 80710
detect.alerts_suppressed                                     | Total                     | 328
app_layer.flow.failed_tcp                                    | Total                     | 1
app_layer.flow.http                                          | Total                     | 28
app_layer.tx.http                                            | Total                     | 28
app_layer.flow.tls                                           | Total                     | 807
app_layer.flow.dns_tcp                                       | Total                     | 360
app_layer.tx.dns_tcp                                         | Total                     | 744
app_layer.flow.quic                                          | Total                     | 108
app_layer.tx.quic                                            | Total                     | 566
app_layer.flow.websocket                                     | Total                     | 6
app_layer.tx.websocket                                       | Total                     | 3222
app_layer.flow.mdns                                          | Total                     | 88
app_layer.tx.mdns                                            | Total                     | 828
app_layer.flow.failed_udp                                    | Total                     | 154
app_layer.flow.dns_udp                                       | Total                     | 438
app_layer.tx.dns_udp                                         | Total                     | 1019
app_layer.flow.sip_udp                                       | Total                     | 2
app_layer.error.sip_udp.parser                               | Total                     | 16
flow.end.state.new                                           | Total                     | 222
flow.end.state.established                                   | Total                     | 11
flow.end.state.closed                                        | Total                     | 26
flow.end.tcp_state.closed                                    | Total                     | 26
flow.mgr.full_hash_pass                                      | Total                     | 141
flow.mgr.rows_per_sec                                        | Total                     | 6553
flow.spare                                                   | Total                     | 10000
flow.mgr.rows_maxlen                                         | Total                     | 2
flow.mgr.flows_checked                                       | Total                     | 2952
flow.mgr.flows_notimeout                                     | Total                     | 2952
memcap.pressure                                              | Total                     | 8
memcap.pressure_max                                          | Total                     | 8
defrag.memuse                                                | Total                     | 33554432
tcp.memuse                                                   | Total                     | 4980808
tcp.reassembly_memuse                                        | Total                     | 23692020
http.memuse                                                  | Total                     | 30147
http.byterange.memuse                                        | Total                     | 136384
http.byterange.memcap                                        | Total                     | 104857600
ippair.memuse                                                | Total                     | 366144
ippair.memcap                                                | Total                     | 366144
host.memuse                                                  | Total                     | 350144
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:18 (uptime: 0d, 00h 24m 04s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
---------------------------------------------------------------------------------------------------
decoder.pkts                                                 | Total                     | 177783
decoder.bytes                                                | Total                     | 127857999
decoder.ipv4                                                 | Total                     | 177609
decoder.ipv6                                                 | Total                     | 174
decoder.tcp                                                  | Total                     | 165157
tcp.syn                                                      | Total                     | 1989
tcp.synack                                                   | Total                     | 1445
tcp.rst                                                      | Total                     | 1065
decoder.udp                                                  | Total                     | 12626
decoder.avg_pkt_size                                         | Total                     | 719
decoder.max_pkt_size                                         | Total                     | 65535
tcp.active_sessions                                          | Total                     | 1392
flow.total                                                   | Total                     | 2327
flow.active                                                  | Total                     | 2068
flow.tcp                                                     | Total                     | 1537
flow.udp                                                     | Total                     | 790
flow.tcp_reuse                                               | Total                     | 2
flow.wrk.spare_sync_avg                                      | Total                     | 100
flow.wrk.spare_sync                                          | Total                     | 24
flow.wrk.flows_evicted_needs_work                            | Total                     | 13
flow.wrk.flows_evicted_pkt_inject                            | Total                     | 13
flow.wrk.flows_evicted                                       | Total                     | 259
tcp.sessions                                                 | Total                     | 1418
tcp.ssn_from_cache                                           | Total                     | 25
tcp.ssn_from_pool                                            | Total                     | 1393
tcp.pseudo                                                   | Total                     | 24
tcp.invalid_checksum                                         | Total                     | 11
tcp.segment_from_cache                                       | Total                     | 10277
tcp.segment_from_pool                                        | Total                     | 26171
tcp.stream_depth_reached                                     | Total                     | 12
tcp.overlap                                                  | Total                     | 539
detect.alert                                                 | Total                     | 80893
detect.alerts_suppressed                                     | Total                     | 328
app_layer.flow.failed_tcp                                    | Total                     | 1
app_layer.flow.http                                          | Total                     | 28
app_layer.tx.http                                            | Total                     | 28
app_layer.flow.tls                                           | Total                     | 807
app_layer.flow.dns_tcp                                       | Total                     | 360
app_layer.tx.dns_tcp                                         | Total                     | 744
app_layer.flow.quic                                          | Total                     | 108
app_layer.tx.quic                                            | Total                     | 566
app_layer.flow.websocket                                     | Total                     | 6
app_layer.tx.websocket                                       | Total                     | 3222
app_layer.flow.mdns                                          | Total                     | 88
app_layer.tx.mdns                                            | Total                     | 828
app_layer.flow.failed_udp                                    | Total                     | 154
app_layer.flow.dns_udp                                       | Total                     | 438
app_layer.tx.dns_udp                                         | Total                     | 1019
app_layer.flow.sip_udp                                       | Total                     | 2
app_layer.error.sip_udp.parser                               | Total                     | 16
flow.end.state.new                                           | Total                     | 222
flow.end.state.established                                   | Total                     | 11
flow.end.state.closed                                        | Total                     | 26
flow.end.tcp_state.closed                                    | Total                     | 26
flow.mgr.full_hash_pass                                      | Total                     | 142
flow.mgr.rows_per_sec                                        | Total                     | 6553
flow.spare                                                   | Total                     | 10000
flow.mgr.rows_maxlen                                         | Total                     | 2
flow.mgr.flows_checked                                       | Total                     | 2962
flow.mgr.flows_notimeout                                     | Total                     | 2962
memcap.pressure                                              | Total                     | 8
memcap.pressure_max                                          | Total                     | 8
defrag.memuse                                                | Total                     | 33554432
tcp.memuse                                                   | Total                     | 4980808
tcp.reassembly_memuse                                        | Total                     | 23759236
http.memuse                                                  | Total                     | 30147
http.byterange.memuse                                        | Total                     | 136384
http.byterange.memcap                                        | Total                     | 104857600
ippair.memuse                                                | Total                     | 366144
ippair.memcap                                                | Total                     | 366144
host.memuse                                                  | Total                     | 350144
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:26 (uptime: 0d, 00h 24m 12s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
---------------------------------------------------------------------------------------------------
decoder.pkts                                                 | Total                     | 178256
decoder.bytes                                                | Total                     | 128024793
decoder.ipv4                                                 | Total                     | 178074
decoder.ipv6                                                 | Total                     | 182
decoder.tcp                                                  | Total                     | 165452
tcp.syn                                                      | Total                     | 1997
tcp.synack                                                   | Total                     | 1452
tcp.rst                                                      | Total                     | 1067
decoder.udp                                                  | Total                     | 12804
decoder.avg_pkt_size                                         | Total                     | 718
decoder.max_pkt_size                                         | Total                     | 65535
tcp.active_sessions                                          | Total                     | 1399
flow.total                                                   | Total                     | 2345
flow.active                                                  | Total                     | 2081
flow.tcp                                                     | Total                     | 1545
flow.udp                                                     | Total                     | 800
flow.tcp_reuse                                               | Total                     | 2
flow.wrk.spare_sync_avg                                      | Total                     | 100
flow.wrk.spare_sync                                          | Total                     | 24
flow.wrk.flows_evicted_needs_work                            | Total                     | 13
flow.wrk.flows_evicted_pkt_inject                            | Total                     | 13
flow.wrk.flows_evicted                                       | Total                     | 264
tcp.sessions                                                 | Total                     | 1426
tcp.ssn_from_cache                                           | Total                     | 26
tcp.ssn_from_pool                                            | Total                     | 1400
tcp.pseudo                                                   | Total                     | 24
tcp.invalid_checksum                                         | Total                     | 11
tcp.segment_from_cache                                       | Total                     | 10301
tcp.segment_from_pool                                        | Total                     | 26245
tcp.stream_depth_reached                                     | Total                     | 12
tcp.overlap                                                  | Total                     | 539
detect.alert                                                 | Total                     | 81218
detect.alerts_suppressed                                     | Total                     | 328
app_layer.flow.failed_tcp                                    | Total                     | 1
app_layer.flow.http                                          | Total                     | 28
app_layer.tx.http                                            | Total                     | 28
app_layer.flow.tls                                           | Total                     | 813
app_layer.flow.dns_tcp                                       | Total                     | 360
app_layer.tx.dns_tcp                                         | Total                     | 744
app_layer.flow.quic                                          | Total                     | 109
app_layer.tx.quic                                            | Total                     | 572
app_layer.flow.websocket                                     | Total                     | 6
app_layer.tx.websocket                                       | Total                     | 3222
app_layer.flow.mdns                                          | Total                     | 92
app_layer.tx.mdns                                            | Total                     | 872
app_layer.flow.failed_udp                                    | Total                     | 154
app_layer.flow.dns_udp                                       | Total                     | 443
app_layer.tx.dns_udp                                         | Total                     | 1029
app_layer.flow.sip_udp                                       | Total                     | 2
app_layer.error.sip_udp.parser                               | Total                     | 16
flow.end.state.new                                           | Total                     | 226
flow.end.state.established                                   | Total                     | 11
flow.end.state.closed                                        | Total                     | 27
flow.end.tcp_state.closed                                    | Total                     | 27
flow.mgr.full_hash_pass                                      | Total                     | 143
flow.mgr.rows_per_sec                                        | Total                     | 6553
flow.spare                                                   | Total                     | 10000
flow.mgr.rows_maxlen                                         | Total                     | 2
flow.mgr.flows_checked                                       | Total                     | 2970
flow.mgr.flows_notimeout                                     | Total                     | 2970
memcap.pressure                                              | Total                     | 8
memcap.pressure_max                                          | Total                     | 8
defrag.memuse                                                | Total                     | 33554432
tcp.memuse                                                   | Total                     | 4980808
tcp.reassembly_memuse                                        | Total                     | 23876860
http.memuse                                                  | Total                     | 30147
http.byterange.memuse                                        | Total                     | 136384
http.byterange.memcap                                        | Total                     | 104857600
ippair.memuse                                                | Total                     | 366144
ippair.memcap                                                | Total                     | 366144
host.memuse                                                  | Total                     | 350144
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:34 (uptime: 0d, 00h 24m 20s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
---------------------------------------------------------------------------------------------------
decoder.pkts                                                 | Total                     | 180368
decoder.bytes                                                | Total                     | 128647374
decoder.ipv4                                                 | Total                     | 180170
decoder.ipv6                                                 | Total                     | 198
decoder.tcp                                                  | Total                     | 166950
tcp.syn                                                      | Total                     | 2053
tcp.synack                                                   | Total                     | 1510
tcp.rst                                                      | Total                     | 1088
decoder.udp                                                  | Total                     | 13418
decoder.avg_pkt_size                                         | Total                     | 713
decoder.max_pkt_size                                         | Total                     | 65535
tcp.active_sessions                                          | Total                     | 1449
flow.total                                                   | Total                     | 2471
flow.active                                                  | Total                     | 2198
flow.tcp                                                     | Total                     | 1597
flow.udp                                                     | Total                     | 874
flow.tcp_reuse                                               | Total                     | 2
flow.wrk.spare_sync_avg                                      | Total                     | 100
flow.wrk.spare_sync                                          | Total                     | 25
flow.wrk.flows_evicted_needs_work                            | Total                     | 15
flow.wrk.flows_evicted_pkt_inject                            | Total                     | 15
flow.wrk.flows_evicted                                       | Total                     | 273
tcp.sessions                                                 | Total                     | 1478
tcp.ssn_from_cache                                           | Total                     | 29
tcp.ssn_from_pool                                            | Total                     | 1449
tcp.pseudo                                                   | Total                     | 24
tcp.invalid_checksum                                         | Total                     | 11
tcp.segment_from_cache                                       | Total                     | 10344
tcp.segment_from_pool                                        | Total                     | 26822
tcp.stream_depth_reached                                     | Total                     | 12
tcp.overlap                                                  | Total                     | 556
detect.alert                                                 | Total                     | 82399
detect.alerts_suppressed                                     | Total                     | 334
app_layer.flow.failed_tcp                                    | Total                     | 2
app_layer.flow.http                                          | Total                     | 28
app_layer.tx.http                                            | Total                     | 28
app_layer.flow.tls                                           | Total                     | 854
app_layer.flow.dns_tcp                                       | Total                     | 370
app_layer.tx.dns_tcp                                         | Total                     | 765
app_layer.flow.quic                                          | Total                     | 116
app_layer.tx.quic                                            | Total                     | 609
app_layer.flow.websocket                                     | Total                     | 6
app_layer.tx.websocket                                       | Total                     | 3222
app_layer.flow.mdns                                          | Total                     | 92
app_layer.tx.mdns                                            | Total                     | 936
app_layer.flow.failed_udp                                    | Total                     | 166
app_layer.flow.dns_udp                                       | Total                     | 498
app_layer.tx.dns_udp                                         | Total                     | 1159
app_layer.flow.sip_udp                                       | Total                     | 2
app_layer.error.sip_udp.parser                               | Total                     | 16
flow.end.state.new                                           | Total                     | 230
flow.end.state.established                                   | Total                     | 14
flow.end.state.closed                                        | Total                     | 29
flow.end.tcp_state.closed                                    | Total                     | 29
flow.mgr.full_hash_pass                                      | Total                     | 143
flow.mgr.rows_per_sec                                        | Total                     | 6553
flow.spare                                                   | Total                     | 9900
flow.mgr.rows_maxlen                                         | Total                     | 2
flow.mgr.flows_checked                                       | Total                     | 3063
flow.mgr.flows_notimeout                                     | Total                     | 3063
memcap.pressure                                              | Total                     | 9
memcap.pressure_max                                          | Total                     | 9
defrag.memuse                                                | Total                     | 33554432
tcp.memuse                                                   | Total                     | 4980848
tcp.reassembly_memuse                                        | Total                     | 24269312
http.memuse                                                  | Total                     | 30147
http.byterange.memuse                                        | Total                     | 136384
http.byterange.memcap                                        | Total                     | 104857600
ippair.memuse                                                | Total                     | 366144
ippair.memcap                                                | Total                     | 366144
host.memuse                                                  | Total                     | 350144
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:42 (uptime: 0d, 00h 24m 28s)
---------------------------------------------------------------------------------------------------
Counter                                                      | TM Name                   | Value
---------------------------------------------------------------------------------------------------
decoder.pkts                                                 | Total                     | 181666
decoder.bytes                                                | Total                     | 129224509
decoder.ipv4                                                 | Total                     | 181460
decoder.ipv6                                                 | Total                     | 206
decoder.tcp                                                  | Total                     | 167812
tcp.syn                                                      | Total                     | 2076
tcp.synack                                                   | Total                     | 1528
tcp.rst                                                      | Total                     | 1099
decoder.udp                                                  | Total                     | 13854
decoder.avg_pkt_size                                         | Total                     | 711
decoder.max_pkt_size                                         | Total                     | 65535
tcp.active_sessions                                          | Total                     | 1467
flow.total                                                   | Total                     | 2490
flow.active                                                  | Total                     | 2216
flow.tcp                                                     | Total                     | 1616
flow.udp                                                     | Total                     | 874
flow.tcp_reuse                                               | Total                     | 2
flow.wrk.spare_sync_avg                                      | Total                     | 100
flow.wrk.spare_sync                                          | Total                     | 25
flow.wrk.flows_evicted_needs_work                            | Total                     | 16
flow.wrk.flows_evicted_pkt_inject                            | Total                     | 16
flow.wrk.flows_evicted                                       | Total                     | 274
tcp.sessions                                                 | Total                     | 1497
tcp.ssn_from_cache                                           | Total                     | 30
tcp.ssn_from_pool                                            | Total                     | 1467
tcp.pseudo                                                   | Total                     | 24
tcp.invalid_checksum                                         | Total                     | 11
tcp.segment_from_cache                                       | Total                     | 10351
tcp.segment_from_pool                                        | Total                     | 27127
tcp.stream_depth_reached                                     | Total                     | 12
tcp.overlap                                                  | Total                     | 560
detect.alert                                                 | Total                     | 83131
detect.alerts_suppressed                                     | Total                     | 335
app_layer.flow.failed_tcp                                    | Total                     | 2
app_layer.flow.http                                          | Total                     | 28
app_layer.tx.http                                            | Total                     | 28
app_layer.flow.tls                                           | Total                     | 863
app_layer.flow.dns_tcp                                       | Total                     | 378
app_layer.tx.dns_tcp                                         | Total                     | 781
app_layer.flow.quic                                          | Total                     | 116
app_layer.tx.quic                                            | Total                     | 609
app_layer.flow.websocket                                     | Total                     | 6
app_layer.tx.websocket                                       | Total                     | 3222
app_layer.flow.mdns                                          | Total                     | 92
app_layer.tx.mdns                                            | Total                     | 968
app_layer.flow.failed_udp                                    | Total                     | 166
app_layer.flow.dns_udp                                       | Total                     | 498
app_layer.tx.dns_udp                                         | Total                     | 1159
app_layer.flow.sip_udp                                       | Total                     | 2
app_layer.error.sip_udp.parser                               | Total                     | 16
flow.end.state.new                                           | Total                     | 230
flow.end.state.established                                   | Total                     | 14
flow.end.state.closed                                        | Total                     | 30
flow.end.tcp_state.closed                                    | Total                     | 30
flow.mgr.full_hash_pass                                      | Total                     | 144
flow.mgr.rows_per_sec                                        | Total                     | 6553
flow.spare                                                   | Total                     | 9900
flow.mgr.rows_maxlen                                         | Total                     | 2
flow.mgr.flows_checked                                       | Total                     | 3129
flow.mgr.flows_notimeout                                     | Total                     | 3129
memcap.pressure                                              | Total                     | 9
memcap.pressure_max                                          | Total                     | 9
defrag.memuse                                                | Total                     | 33554432
tcp.memuse                                                   | Total                     | 4980848
tcp.reassembly_memuse                                        | Total                     | 24968512
http.memuse                                                  | Total                     | 30147
http.byterange.memuse                                        | Total                     | 136384
http.byterange.memcap                                        | Total                     | 104857600
ippair.memuse                                                | Total                     | 366144
ippair.memcap                                                | Total                     | 366144
host.memuse                                                  | Total                     | 350144
host.memcap                                                  | Total                     | 33554432
flow.memuse                                                  | Total                     | 7467904
---------------------------------------------------------------------------------------------------
Date: 9/25/2025 -- 20:46:50 (uptime: 0d, 00h 24m 36s)
